Country,HSCode,Year,Value(Imports),Growth
GUATEMALA,HSCode_31,2022,0.25,477.0
GUINEA,HSCode_31,2022,0.01,46014.27
GUYANA,HSCode_31,2022,0.0,
HONDURAS,HSCode_31,2022,0.01,-2.58
HUNGARY,HSCode_31,2022,0.01,123.5
INDONESIA,HSCode_31,2022,2.31,7.21
IRAN,HSCode_31,2022,0.07,53.9
IRAQ,HSCode_31,2022,0.19,1626.96
ISRAEL,HSCode_31,2022,0.06,-59.89
ITALY,HSCode_31,2022,0.33,3.14
JAMAICA,HSCode_31,2022,0.08,
JAPAN,HSCode_31,2022,0.44,40.3
JORDAN,HSCode_31,2022,0.22,-16.56
KAZAKHSTAN,HSCode_31,2022,0.0,
KENYA,HSCode_31,2022,1.56,-15.13
KOREA DP RP,HSCode_31,2022,,
KOREA RP,HSCode_31,2022,0.19,-76.41
KUWAIT,HSCode_31,2022,0.06,242.67
LEBANON,HSCode_31,2022,0.0,-99.77
LIBERIA,HSCode_31,2022,0.01,-53.28
LITHUANIA,HSCode_31,2022,0.01,-95.13
MADAGASCAR,HSCode_31,2022,0.18,45.82
MALAWI,HSCode_31,2022,0.03,-97.24
MALAYSIA,HSCode_31,2022,7.09,22.0
MALDIVES,HSCode_31,2022,0.35,-12.0
MALI,HSCode_31,2022,0.0,
MAURITANIA,HSCode_31,2022,0.0,-63.37
MAURITIUS,HSCode_31,2022,0.1,150.97
MEXICO,HSCode_31,2022,0.52,405.6
MICRONESIA,HSCode_31,2022,,
MOLDOVA,HSCode_31,2022,,
MOROCCO,HSCode_31,2022,0.01,-92.88
MOZAMBIQUE,HSCode_31,2022,4.57,668.98
MYANMAR,HSCode_31,2022,0.15,-0.06
NAMIBIA,HSCode_31,2022,0.0,
NEPAL,HSCode_31,2022,72.21,98.04
NETHERLAND,HSCode_31,2022,0.56,75.09
NEW CALEDONIA,HSCode_31,2022,0.0,
NEW ZEALAND,HSCode_31,2022,0.01,-86.65
NIGERIA,HSCode_31,2022,0.31,84.36
NORWAY,HSCode_31,2022,0.0,
OMAN,HSCode_31,2022,0.02,-96.58
PAKISTAN IR,HSCode_31,2022,0.1,2812.05
PANAMA REPUBLIC,HSCode_31,2022,0.0,-79.69
PAPUA N GNA,HSCode_31,2022,0.0,176.94
PERU,HSCode_31,2022,0.44,253.13
PHILIPPINES,HSCode_31,2022,1.63,209.49
POLAND,HSCode_31,2022,0.02,-78.71
PORTUGAL,HSCode_31,2022,0.0,322.03
QATAR,HSCode_31,2022,0.05,-84.94
REUNION,HSCode_31,2022,,
ROMANIA,HSCode_31,2022,0.0,-100.0
RUSSIA,HSCode_31,2022,0.0,160.26
RWANDA,HSCode_31,2022,0.04,87.97
SAUDI ARAB,HSCode_31,2022,0.08,-2.92
SENEGAL,HSCode_31,2022,0.02,-87.22
SERBIA,HSCode_31,2022,0.0,-99.89
SEYCHELLES,HSCode_31,2022,0.0,2367.78
SIERRA LEONE,HSCode_31,2022,,
SINGAPORE,HSCode_31,2022,0.09,-8.7
SLOVAK REP,HSCode_31,2022,0.0,
SLOVENIA,HSCode_31,2022,,
SOMALIA,HSCode_31,2022,0.03,385.06
SOUTH AFRICA,HSCode_31,2022,0.01,-92.17
SPAIN,HSCode_31,2022,0.58,470.68
SRI LANKA DSR,HSCode_31,2022,2.04,-69.26
SUDAN,HSCode_31,2022,0.0,-98.42
SURINAME,HSCode_31,2022,0.19,
SWITZERLAND,HSCode_31,2022,0.03,138.45
TAIWAN,HSCode_31,2022,0.36,73.6
TANZANIA REP,HSCode_31,2022,0.93,-61.56
THAILAND,HSCode_31,2022,0.84,45.74
TOGO,HSCode_31,2022,0.0,-99.66
TRINIDAD,HSCode_31,2022,0.02,422.48
TUNISIA,HSCode_31,2022,0.0,
TURKEY,HSCode_31,2022,1.37,555.67
U ARAB EMTS,HSCode_31,2022,2.4,126.61
U K,HSCode_31,2022,0.31,7.58
U S A,HSCode_31,2022,7.47,27.28
UGANDA,HSCode_31,2022,0.06,21.97
UKRAINE,HSCode_31,2022,,
UZBEKISTAN,HSCode_31,2022,0.03,107.38
VIETNAM SOC REP,HSCode_31,2022,0.8,13.47
YEMEN REPUBLC,HSCode_31,2022,0.11,-53.67
ZAMBIA,HSCode_31,2022,0.15,-83.85
ZIMBABWE,HSCode_31,2022,0.02,185.63
AFGHANISTAN,HSCode_31,2023,0.01,
ALBANIA,HSCode_31,2023,0.01,156.02
ANGOLA,HSCode_31,2023,0.04,-66.46
ARGENTINA,HSCode_31,2023,0.0,-97.76
AUSTRALIA,HSCode_31,2023,0.5,-34.89
BAHARAIN IS,HSCode_31,2023,0.0,-97.1
BANGLADESH PR,HSCode_31,2023,1.47,-14.25
BARBADOS,HSCode_31,2023,0.0,12793.46
BELGIUM,HSCode_31,2023,0.0,194.73
BELIZE,HSCode_31,2023,0.0,
BENIN,HSCode_31,2023,0.02,-28.35
BHUTAN,HSCode_31,2023,0.06,-42.98
BOLIVIA,HSCode_31,2023,0.0,
BOTSWANA,HSCode_31,2023,,
BRAZIL,HSCode_31,2023,22.1,165.61
BRUNEI,HSCode_31,2023,,
BULGARIA,HSCode_31,2023,0.0,-99.42
BURKINA FASO,HSCode_31,2023,0.0,
BURUNDI,HSCode_31,2023,,
CAMBODIA,HSCode_31,2023,0.08,-35.3
CAMEROON,HSCode_31,2023,0.07,4.38
CANADA,HSCode_31,2023,0.28,-37.55
CHAD,HSCode_31,2023,0.0,9317.53
CHILE,HSCode_31,2023,0.44,316.49
CHINA P RP,HSCode_31,2023,2.63,8.05
COLOMBIA,HSCode_31,2023,0.07,3592.96
CONGO D. REP.,HSCode_31,2023,0.0,69.05
CONGO P REP,HSCode_31,2023,0.03,-79.29
COSTA RICA,HSCode_31,2023,0.19,-31.28
COTE D' IVOIRE,HSCode_31,2023,0.05,-97.26
CROATIA,HSCode_31,2023,1.32,429062.69
CYPRUS,HSCode_31,2023,,
CZECH REPUBLIC,HSCode_31,2023,0.01,-9.33
DENMARK,HSCode_31,2023,,
DJIBOUTI,HSCode_31,2023,0.12,-79.54
DOMINIC REP,HSCode_31,2023,0.11,41.42
ECUADOR,HSCode_31,2023,0.04,-6.06
EGYPT A RP,HSCode_31,2023,0.37,12.84
EQUTL GUINEA,HSCode_31,2023,,
ETHIOPIA,HSCode_31,2023,0.13,-48.8
FIJI IS,HSCode_31,2023,0.0,639.08
FR POLYNESIA,HSCode_31,2023,0.0,
FRANCE,HSCode_31,2023,0.0,-94.87
GABON,HSCode_31,2023,0.0,-96.72
GAMBIA,HSCode_31,2023,0.08,142.72
GEORGIA,HSCode_31,2023,0.33,2401.21
GERMANY,HSCode_31,2023,0.14,-16.95
GHANA,HSCode_31,2023,0.13,4.85
GREECE,HSCode_31,2023,0.05,15.09
GUATEMALA,HSCode_31,2023,0.12,-52.45
GUINEA,HSCode_31,2023,0.06,456.87
GUYANA,HSCode_31,2023,0.01,236.32
HONDURAS,HSCode_31,2023,,
HONG KONG,HSCode_31,2023,0.0,
HUNGARY,HSCode_31,2023,0.0,-71.34
INDONESIA,HSCode_31,2023,1.58,-31.58
IRAN,HSCode_31,2023,0.22,220.73
IRAQ,HSCode_31,2023,0.04,-77.03
ISRAEL,HSCode_31,2023,0.01,-77.08
ITALY,HSCode_31,2023,0.16,-51.57
JAMAICA,HSCode_31,2023,0.01,-92.97
JAPAN,HSCode_31,2023,0.25,-44.38
JORDAN,HSCode_31,2023,0.02,-92.97
KAZAKHSTAN,HSCode_31,2023,0.0,283.98
KENYA,HSCode_31,2023,1.77,13.45
KOREA RP,HSCode_31,2023,0.27,37.58
KUWAIT,HSCode_31,2023,0.32,437.62
LATVIA,HSCode_31,2023,0.0,
LEBANON,HSCode_31,2023,0.0,-87.66
LIBERIA,HSCode_31,2023,0.0,-99.45
LITHUANIA,HSCode_31,2023,0.01,-19.02
MACEDONIA,HSCode_31,2023,0.07,
MADAGASCAR,HSCode_31,2023,0.11,-39.26
MALAWI,HSCode_31,2023,0.05,104.45
MALAYSIA,HSCode_31,2023,6.64,-6.39
MALDIVES,HSCode_31,2023,0.35,1.46
MALI,HSCode_31,2023,0.0,88.38
MAURITANIA,HSCode_31,2023,,
MAURITIUS,HSCode_31,2023,0.26,151.13
MEXICO,HSCode_31,2023,0.4,-22.1
MONGOLIA,HSCode_31,2023,0.01,
MOROCCO,HSCode_31,2023,0.01,46.51
MOZAMBIQUE,HSCode_31,2023,7.49,63.79
MYANMAR,HSCode_31,2023,0.15,-1.32
NAMIBIA,HSCode_31,2023,,
NEPAL,HSCode_31,2023,57.39,-20.53
NETHERLAND,HSCode_31,2023,0.77,37.14
NEW CALEDONIA,HSCode_31,2023,,
NEW ZEALAND,HSCode_31,2023,0.11,773.39
NIGER,HSCode_31,2023,0.0,
NIGERIA,HSCode_31,2023,0.06,-81.32
NORWAY,HSCode_31,2023,0.0,123.4
OMAN,HSCode_31,2023,0.14,614.57
PAKISTAN IR,HSCode_31,2023,0.02,-81.2
PANAMA REPUBLIC,HSCode_31,2023,0.0,-98.73
PAPUA N GNA,HSCode_31,2023,0.0,899.03
PERU,HSCode_31,2023,0.6,36.22
PHILIPPINES,HSCode_31,2023,1.25,-23.37
POLAND,HSCode_31,2023,0.01,-31.2
PORTUGAL,HSCode_31,2023,0.0,-96.22
QATAR,HSCode_31,2023,0.02,-62.88
REUNION,HSCode_31,2023,0.01,
ROMANIA,HSCode_31,2023,0.08,7950325.0
RUSSIA,HSCode_31,2023,0.16,4008.66
RWANDA,HSCode_31,2023,0.0,-99.62
SAUDI ARAB,HSCode_31,2023,0.18,125.7
SENEGAL,HSCode_31,2023,0.08,314.91
SERBIA,HSCode_31,2023,0.3,33967.05
SEYCHELLES,HSCode_31,2023,0.0,-58.29
SIERRA LEONE,HSCode_31,2023,0.01,
SINGAPORE,HSCode_31,2023,0.26,189.75
SLOVAK REP,HSCode_31,2023,0.0,-69.38
SOMALIA,HSCode_31,2023,0.02,-44.5
SOUTH AFRICA,HSCode_31,2023,0.46,6945.37
SPAIN,HSCode_31,2023,0.41,-28.79
SRI LANKA DSR,HSCode_31,2023,1.02,-49.81
SUDAN,HSCode_31,2023,0.0,-19.14
SURINAME,HSCode_31,2023,0.1,-50.09
SWEDEN,HSCode_31,2023,0.0,
SWITZERLAND,HSCode_31,2023,0.02,-21.75
TAIWAN,HSCode_31,2023,0.09,-73.47
TAJIKISTAN,HSCode_31,2023,0.0,
TANZANIA REP,HSCode_31,2023,2.6,177.85
THAILAND,HSCode_31,2023,0.82,-2.99
TOGO,HSCode_31,2023,0.02,45066.29
TRINIDAD,HSCode_31,2023,0.02,-15.73
TUNISIA,HSCode_31,2023,0.12,15565.66
TURKEY,HSCode_31,2023,0.7,-48.52
U ARAB EMTS,HSCode_31,2023,4.78,99.06
U K,HSCode_31,2023,0.11,-64.2
U S A,HSCode_31,2023,4.58,-38.64
UGANDA,HSCode_31,2023,0.02,-63.06
URUGUAY,HSCode_31,2023,0.0,
UZBEKISTAN,HSCode_31,2023,0.0,-92.77
VIETNAM SOC REP,HSCode_31,2023,1.21,50.95
YEMEN REPUBLC,HSCode_31,2023,0.01,-92.53
ZAMBIA,HSCode_31,2023,0.16,6.27
ZIMBABWE,HSCode_31,2023,0.03,59.91
AFGHANISTAN,HSCode_31,2024,0.03,330.33
ALBANIA,HSCode_31,2024,0.07,689.33
ALGERIA,HSCode_31,2024,0.0,
ANGOLA,HSCode_31,2024,0.02,-45.46
ARGENTINA,HSCode_31,2024,0.04,6394.89
AUSTRALIA,HSCode_31,2024,0.66,32.1
AUSTRIA,HSCode_31,2024,0.01,
BAHAMAS,HSCode_31,2024,0.0,
BAHARAIN IS,HSCode_31,2024,0.05,123499.13
BANGLADESH PR,HSCode_31,2024,1.64,11.12
BARBADOS,HSCode_31,2024,0.0,-0.98
BELGIUM,HSCode_31,2024,0.05,1434.11
BELIZE,HSCode_31,2024,0.02,477.24
BENIN,HSCode_31,2024,0.0,-97.64
BHUTAN,HSCode_31,2024,0.04,-20.69
BOLIVIA,HSCode_31,2024,,
BOSNIA-HRZGOVIN,HSCode_31,2024,0.0,
BRAZIL,HSCode_31,2024,32.43,46.72
BRUNEI,HSCode_31,2024,0.0,
BULGARIA,HSCode_31,2024,0.0,5720.15
BURKINA FASO,HSCode_31,2024,,
BURUNDI,HSCode_31,2024,0.0,
CAMBODIA,HSCode_31,2024,0.18,119.04
CAMEROON,HSCode_31,2024,0.19,179.7
CANADA,HSCode_31,2024,0.48,68.95
CHAD,HSCode_31,2024,0.0,-99.66
CHILE,HSCode_31,2024,0.04,-90.37
CHINA P RP,HSCode_31,2024,3.23,22.6
COLOMBIA,HSCode_31,2024,0.03,-60.67
CONGO D. REP.,HSCode_31,2024,0.03,13773.46
CONGO P REP,HSCode_31,2024,0.08,142.08
COSTA RICA,HSCode_31,2024,0.17,-13.18
COTE D' IVOIRE,HSCode_31,2024,0.08,55.12
CROATIA,HSCode_31,2024,,
CYPRUS,HSCode_31,2024,0.02,
CZECH REPUBLIC,HSCode_31,2024,0.08,834.54
DJIBOUTI,HSCode_31,2024,1.08,768.89
DOMINIC REP,HSCode_31,2024,0.09,-24.22
ECUADOR,HSCode_31,2024,0.05,25.56
EGYPT A RP,HSCode_31,2024,0.31,-16.47
ETHIOPIA,HSCode_31,2024,1.23,815.58
FIJI IS,HSCode_31,2024,0.01,7003.17
FR POLYNESIA,HSCode_31,2024,,
FRANCE,HSCode_31,2024,0.12,40596.51
GABON,HSCode_31,2024,,
GAMBIA,HSCode_31,2024,0.05,-41.96
GEORGIA,HSCode_31,2024,,
GERMANY,HSCode_31,2024,0.13,-9.22
GHANA,HSCode_31,2024,0.17,34.33
GREECE,HSCode_31,2024,0.04,-7.32
GUATEMALA,HSCode_31,2024,0.09,-21.09
GUINEA,HSCode_31,2024,1.1,1771.22
GUYANA,HSCode_31,2024,0.15,1562.78
HONG KONG,HSCode_31,2024,,
HUNGARY,HSCode_31,2024,0.0,77.98
INDONESIA,HSCode_31,2024,1.27,-19.69
IRAN,HSCode_31,2024,0.0,-99.44
IRAQ,HSCode_31,2024,0.07,71.23
IRELAND,HSCode_31,2024,0.05,
ISRAEL,HSCode_31,2024,0.01,-26.25
ITALY,HSCode_31,2024,0.26,62.36
JAMAICA,HSCode_31,2024,0.05,665.35
JAPAN,HSCode_31,2024,0.34,38.09
JORDAN,HSCode_31,2024,0.09,445.95
KAZAKHSTAN,HSCode_31,2024,0.0,-97.08
KENYA,HSCode_31,2024,2.26,27.58
KOREA RP,HSCode_31,2024,0.21,-22.12
KUWAIT,HSCode_31,2024,0.17,-48.08
LATVIA,HSCode_31,2024,,
LEBANON,HSCode_31,2024,0.0,13.95
LIBERIA,HSCode_31,2024,0.02,50404.74
LIBYA,HSCode_31,2024,0.02,
LITHUANIA,HSCode_31,2024,0.0,-91.86
MACEDONIA,HSCode_31,2024,,
MADAGASCAR,HSCode_31,2024,0.4,254.3
MALAWI,HSCode_31,2024,0.09,62.37
MALAYSIA,HSCode_31,2024,2.9,-56.35
MALDIVES,HSCode_31,2024,0.36,2.55
MALI,HSCode_31,2024,,
MALTA,HSCode_31,2024,0.0,
MAURITIUS,HSCode_31,2024,0.1,-60.61
MEXICO,HSCode_31,2024,0.27,-32.15
MONGOLIA,HSCode_31,2024,,
MOROCCO,HSCode_31,2024,0.04,294.2
MOZAMBIQUE,HSCode_31,2024,6.45,-13.79
MYANMAR,HSCode_31,2024,0.16,4.71
NAMIBIA,HSCode_31,2024,0.0,
NEPAL,HSCode_31,2024,46.64,-18.72
NETHERLAND,HSCode_31,2024,0.74,-4.35
NEW ZEALAND,HSCode_31,2024,0.13,23.03
NICARAGUA,HSCode_31,2024,0.01,
NIGER,HSCode_31,2024,0.06,93181.96
NIGERIA,HSCode_31,2024,3.82,6488.69
NORWAY,HSCode_31,2024,0.0,14042.86
OMAN,HSCode_31,2024,3.88,2709.5
PAKISTAN IR,HSCode_31,2024,6.01,30620.9
PANAMA REPUBLIC,HSCode_31,2024,,
PAPUA N GNA,HSCode_31,2024,0.02,15299.22
PARAGUAY,HSCode_31,2024,0.03,
PERU,HSCode_31,2024,0.42,-30.02
PHILIPPINES,HSCode_31,2024,3.07,145.59
POLAND,HSCode_31,2024,0.0,-76.84
PORTUGAL,HSCode_31,2024,0.04,20099.63
QATAR,HSCode_31,2024,0.16,753.02
REUNION,HSCode_31,2024,,
ROMANIA,HSCode_31,2024,0.08,-2.49
RUSSIA,HSCode_31,2024,0.25,59.39
RWANDA,HSCode_31,2024,0.0,-97.95
SAUDI ARAB,HSCode_31,2024,0.25,36.76
SENEGAL,HSCode_31,2024,0.09,13.49
SERBIA,HSCode_31,2024,0.0,-100.0
SEYCHELLES,HSCode_31,2024,0.0,-62.96
SIERRA LEONE,HSCode_31,2024,0.0,-94.07
SINGAPORE,HSCode_31,2024,0.19,-27.24
SLOVAK REP,HSCode_31,2024,0.0,-20.62
SLOVENIA,HSCode_31,2024,0.01,
SOMALIA,HSCode_31,2024,0.03,83.71
SOUTH AFRICA,HSCode_31,2024,0.42,-9.95
SPAIN,HSCode_31,2024,0.61,46.97
SRI LANKA DSR,HSCode_31,2024,5.73,458.76
SUDAN,HSCode_31,2024,,
SURINAME,HSCode_31,2024,0.04,-53.62
SWEDEN,HSCode_31,2024,,
SWITZERLAND,HSCode_31,2024,0.08,293.06
TAIWAN,HSCode_31,2024,0.19,97.92
TAJIKISTAN,HSCode_31,2024,,
TANZANIA REP,HSCode_31,2024,0.55,-78.93
THAILAND,HSCode_31,2024,0.85,4.15
TIMOR LESTE,HSCode_31,2024,0.0,
TOGO,HSCode_31,2024,0.0,-81.78
TRINIDAD,HSCode_31,2024,0.01,-28.85
TUNISIA,HSCode_31,2024,0.06,-50.3
TURKEY,HSCode_31,2024,0.77,8.99
TURKMENISTAN,HSCode_31,2024,0.0,
U ARAB EMTS,HSCode_31,2024,9.93,107.77
U K,HSCode_31,2024,0.31,181.79
U S A,HSCode_31,2024,14.57,217.86
UGANDA,HSCode_31,2024,0.05,103.63
UKRAINE,HSCode_31,2024,0.0,
URUGUAY,HSCode_31,2024,0.0,7.99
UZBEKISTAN,HSCode_31,2024,0.0,-95.51
VIETNAM SOC REP,HSCode_31,2024,1.4,15.96
YEMEN REPUBLC,HSCode_31,2024,0.33,4055.41
ZAMBIA,HSCode_31,2024,0.41,150.26
ZIMBABWE,HSCode_31,2024,0.0,-92.9
AFGHANISTAN,HSCode_31,2025,0.03,
ALBANIA,HSCode_31,2025,,
ALGERIA,HSCode_31,2025,,
ANGOLA,HSCode_31,2025,0.02,
ARGENTINA,HSCode_31,2025,0.42,
AUSTRALIA,HSCode_31,2025,0.29,
AUSTRIA,HSCode_31,2025,0.0,
AZERBAIJAN,HSCode_31,2025,0.0,
BAHAMAS,HSCode_31,2025,0.0,
BAHARAIN IS,HSCode_31,2025,0.01,
BANGLADESH PR,HSCode_31,2025,0.74,
BARBADOS,HSCode_31,2025,,
BELGIUM,HSCode_31,2025,0.15,
BELIZE,HSCode_31,2025,,
BENIN,HSCode_31,2025,,
BHUTAN,HSCode_31,2025,0.03,
BOSNIA-HRZGOVIN,HSCode_31,2025,0.0,
BRAZIL,HSCode_31,2025,27.53,
BRUNEI,HSCode_31,2025,0.0,
BULGARIA,HSCode_31,2025,,
BURUNDI,HSCode_31,2025,,
CAMBODIA,HSCode_31,2025,0.06,
CAMEROON,HSCode_31,2025,0.19,
CANADA,HSCode_31,2025,0.12,
CHAD,HSCode_31,2025,,
CHILE,HSCode_31,2025,0.01,
CHINA P RP,HSCode_31,2025,0.86,
COLOMBIA,HSCode_31,2025,0.03,
CONGO D. REP.,HSCode_31,2025,0.0,
CONGO P REP,HSCode_31,2025,,
COSTA RICA,HSCode_31,2025,0.03,
COTE D' IVOIRE,HSCode_31,2025,0.08,
CYPRUS,HSCode_31,2025,0.0,
CZECH REPUBLIC,HSCode_31,2025,0.0,
DENMARK,HSCode_31,2025,0.0,
DJIBOUTI,HSCode_31,2025,0.54,
DOMINIC REP,HSCode_31,2025,0.08,
ECUADOR,HSCode_31,2025,0.09,
EGYPT A RP,HSCode_31,2025,0.05,
ETHIOPIA,HSCode_31,2025,0.68,
FIJI IS,HSCode_31,2025,0.0,
FR POLYNESIA,HSCode_31,2025,0.0,
FRANCE,HSCode_31,2025,0.68,
GABON,HSCode_31,2025,0.0,
GAMBIA,HSCode_31,2025,,
GEORGIA,HSCode_31,2025,,
GERMANY,HSCode_31,2025,0.08,
GHANA,HSCode_31,2025,0.21,
GREECE,HSCode_31,2025,0.02,
GUATEMALA,HSCode_31,2025,0.03,
GUINEA,HSCode_31,2025,0.09,
GUYANA,HSCode_31,2025,0.0,
HUNGARY,HSCode_31,2025,,
INDONESIA,HSCode_31,2025,0.34,
IRAN,HSCode_31,2025,0.01,
IRAQ,HSCode_31,2025,0.04,
IRELAND,HSCode_31,2025,0.02,
ISRAEL,HSCode_31,2025,0.01,
ITALY,HSCode_31,2025,0.58,
JAMAICA,HSCode_31,2025,,
JAPAN,HSCode_31,2025,0.14,
JORDAN,HSCode_31,2025,0.12,
KAZAKHSTAN,HSCode_31,2025,0.0,
KENYA,HSCode_31,2025,0.63,
KOREA RP,HSCode_31,2025,0.11,
KUWAIT,HSCode_31,2025,0.08,
LEBANON,HSCode_31,2025,,
LIBERIA,HSCode_31,2025,0.01,
LIBYA,HSCode_31,2025,,
LITHUANIA,HSCode_31,2025,0.01,
MADAGASCAR,HSCode_31,2025,0.23,
MALAWI,HSCode_31,2025,0.0,
MALAYSIA,HSCode_31,2025,1.82,
MALDIVES,HSCode_31,2025,0.23,
MALTA,HSCode_31,2025,,
MAURITANIA,HSCode_31,2025,0.0,
MAURITIUS,HSCode_31,2025,0.0,
MEXICO,HSCode_31,2025,0.39,
MONGOLIA,HSCode_31,2025,0.04,
MOROCCO,HSCode_31,2025,0.02,
MOZAMBIQUE,HSCode_31,2025,0.79,
MYANMAR,HSCode_31,2025,0.7,
NAMIBIA,HSCode_31,2025,,
NEPAL,HSCode_31,2025,1.79,
NETHERLAND,HSCode_31,2025,0.05,
NEW ZEALAND,HSCode_31,2025,0.09,
NICARAGUA,HSCode_31,2025,,
NIGER,HSCode_31,2025,,
NIGERIA,HSCode_31,2025,0.02,
NORWAY,HSCode_31,2025,,
OMAN,HSCode_31,2025,0.47,
PAKISTAN IR,HSCode_31,2025,,
PANAMA REPUBLIC,HSCode_31,2025,0.01,
PAPUA N GNA,HSCode_31,2025,,
PARAGUAY,HSCode_31,2025,,
PERU,HSCode_31,2025,0.11,
PHILIPPINES,HSCode_31,2025,0.88,
POLAND,HSCode_31,2025,,
PORTUGAL,HSCode_31,2025,,
PUERTO RICO,HSCode_31,2025,0.0,
QATAR,HSCode_31,2025,0.16,
REUNION,HSCode_31,2025,0.02,
ROMANIA,HSCode_31,2025,,
RUSSIA,HSCode_31,2025,0.01,
RWANDA,HSCode_31,2025,0.0,
SAUDI ARAB,HSCode_31,2025,0.45,
SENEGAL,HSCode_31,2025,0.04,
SERBIA,HSCode_31,2025,,
SEYCHELLES,HSCode_31,2025,0.02,
SIERRA LEONE,HSCode_31,2025,0.0,
SINGAPORE,HSCode_31,2025,0.12,
SLOVAK REP,HSCode_31,2025,,
SLOVENIA,HSCode_31,2025,0.0,
SOMALIA,HSCode_31,2025,,
SOUTH AFRICA,HSCode_31,2025,0.12,
SPAIN,HSCode_31,2025,0.53,
SRI LANKA DSR,HSCode_31,2025,1.84,
SURINAME,HSCode_31,2025,0.0,
SWITZERLAND,HSCode_31,2025,0.01,
TAIWAN,HSCode_31,2025,0.09,
TANZANIA REP,HSCode_31,2025,0.94,
THAILAND,HSCode_31,2025,0.56,
TIMOR LESTE,HSCode_31,2025,,
TOGO,HSCode_31,2025,0.27,
TRINIDAD,HSCode_31,2025,0.01,
TUNISIA,HSCode_31,2025,0.05,
TURKEY,HSCode_31,2025,0.14,
TURKMENISTAN,HSCode_31,2025,,
U ARAB EMTS,HSCode_31,2025,3.32,
U K,HSCode_31,2025,0.12,
U S A,HSCode_31,2025,2.44,
UGANDA,HSCode_31,2025,0.19,
UKRAINE,HSCode_31,2025,,
URUGUAY,HSCode_31,2025,,
UZBEKISTAN,HSCode_31,2025,0.1,
VENEZUELA,HSCode_31,2025,0.0,
VIETNAM SOC REP,HSCode_31,2025,0.4,
YEMEN REPUBLC,HSCode_31,2025,0.0,
ZAMBIA,HSCode_31,2025,0.05,
ZIMBABWE,HSCode_31,2025,0.0,
AFGHANISTAN,HSCode_31,2018,0.0,1346.1
ALBANIA,HSCode_31,2018,,
ALGERIA,HSCode_31,2018,0.0,1794.03
ANGOLA,HSCode_31,2018,0.0,
ARGENTINA,HSCode_31,2018,0.0,-53.96
AUSTRALIA,HSCode_31,2018,0.43,-4.62
AZERBAIJAN,HSCode_31,2018,0.0,
BAHARAIN IS,HSCode_31,2018,0.0,-99.99
BANGLADESH PR,HSCode_31,2018,0.84,-60.1
BARBADOS,HSCode_31,2018,0.0,
BELGIUM,HSCode_31,2018,2.13,396804.21
BELIZE,HSCode_31,2018,0.0,
BENIN,HSCode_31,2018,0.03,-82.29
BHUTAN,HSCode_31,2018,0.0,226.12
BOLIVIA,HSCode_31,2018,0.0,
BOSNIA-HRZGOVIN,HSCode_31,2018,0.0,590.59
BOTSWANA,HSCode_31,2018,0.0,277.28
BRAZIL,HSCode_31,2018,0.34,3.58
BRUNEI,HSCode_31,2018,0.0,-89.37
BULGARIA,HSCode_31,2018,0.0,
BURUNDI,HSCode_31,2018,0.0,
CAMBODIA,HSCode_31,2018,0.0,-98.09
CAMEROON,HSCode_31,2018,0.09,-36.11
CANADA,HSCode_31,2018,0.37,46.67
CHILE,HSCode_31,2018,0.06,620.96
CHINA P RP,HSCode_31,2018,1.1,71.31
COLOMBIA,HSCode_31,2018,0.02,-20.62
CONGO D. REP.,HSCode_31,2018,0.01,-77.05
CONGO P REP,HSCode_31,2018,0.0,-99.95
COTE D' IVOIRE,HSCode_31,2018,0.07,877.74
CUBA,HSCode_31,2018,,
CYPRUS,HSCode_31,2018,0.0,-41.96
DJIBOUTI,HSCode_31,2018,0.41,37.79
DOMINIC REP,HSCode_31,2018,0.02,-77.88
ECUADOR,HSCode_31,2018,0.03,-56.93
EGYPT A RP,HSCode_31,2018,0.49,-13.92
EQUTL GUINEA,HSCode_31,2018,0.0,
ERITREA,HSCode_31,2018,,
ETHIOPIA,HSCode_31,2018,1.86,36.77
FIJI IS,HSCode_31,2018,0.0,
FRANCE,HSCode_31,2018,,
GAMBIA,HSCode_31,2018,0.0,
GEORGIA,HSCode_31,2018,,
GERMANY,HSCode_31,2018,0.25,7.91
GHANA,HSCode_31,2018,0.17,-18.09
GREECE,HSCode_31,2018,0.03,
GUATEMALA,HSCode_31,2018,0.03,-21.94
GUINEA,HSCode_31,2018,0.01,43.98
GUYANA,HSCode_31,2018,0.0,-97.62
HONDURAS,HSCode_31,2018,0.0,-66.2
INDONESIA,HSCode_31,2018,1.43,-14.17
IRAN,HSCode_31,2018,0.47,-28.26
IRAQ,HSCode_31,2018,0.03,-98.3
ISRAEL,HSCode_31,2018,0.0,56.41
ITALY,HSCode_31,2018,0.05,-81.47
JAMAICA,HSCode_31,2018,0.0,-86.9
JAPAN,HSCode_31,2018,0.19,-53.85
JORDAN,HSCode_31,2018,0.07,-82.62
KAZAKHSTAN,HSCode_31,2018,,
KENYA,HSCode_31,2018,2.18,39.54
KOREA RP,HSCode_31,2018,0.33,308.94
KUWAIT,HSCode_31,2018,0.02,-58.5
LAO PD RP,HSCode_31,2018,0.0,
LATVIA,HSCode_31,2018,,
LEBANON,HSCode_31,2018,0.34,13.3
LIBERIA,HSCode_31,2018,0.01,143.96
LITHUANIA,HSCode_31,2018,0.08,-56.47
