Country,HSCode,Year,Value(Imports),Growth
MALTA,HSCode_39,2020,0.32,-36.02
MARTINIQUE,HSCode_39,2020,0.07,-27.3
MAURITANIA,HSCode_39,2020,2.61,8.46
MAURITIUS,HSCode_39,2020,9.96,-50.03
MAYOTTE,HSCode_39,2020,0.05,200.02
MEXICO,HSCode_39,2020,82.86,-1.19
MICRONESIA,HSCode_39,2020,0.01,-85.27
MOLDOVA,HSCode_39,2020,0.01,-71.61
MONACO,HSCode_39,2020,0.01,
MONGOLIA,HSCode_39,2020,0.04,-0.03
MONTENEGRO,HSCode_39,2020,3.8,50.83
MONTSERRAT,HSCode_39,2020,0.01,-16.77
MOROCCO,HSCode_39,2020,23.66,-28.78
MOZAMBIQUE,HSCode_39,2020,23.82,-29.35
MYANMAR,HSCode_39,2020,13.83,-38.31
N. MARIANA IS.,HSCode_39,2020,0.0,
NAMIBIA,HSCode_39,2020,0.66,63.59
NAURU RP,HSCode_39,2020,0.0,
NEPAL,HSCode_39,2020,241.97,4.22
NETHERLAND,HSCode_39,2020,81.24,4.15
NETHERLANDANTIL,HSCode_39,2020,0.11,1.19
NEW CALEDONIA,HSCode_39,2020,0.11,-46.3
NEW ZEALAND,HSCode_39,2020,9.67,17.01
NICARAGUA,HSCode_39,2020,6.34,195.2
NIGER,HSCode_39,2020,0.9,-18.63
NIGERIA,HSCode_39,2020,190.34,49.5
NORWAY,HSCode_39,2020,3.57,4.82
OMAN,HSCode_39,2020,35.4,14.88
PAKISTAN IR,HSCode_39,2020,1.7,-96.02
PANAMA REPUBLIC,HSCode_39,2020,5.25,-14.89
PAPUA N GNA,HSCode_39,2020,2.63,-20.44
PARAGUAY,HSCode_39,2020,22.13,33.21
PERU,HSCode_39,2020,35.9,37.16
PHILIPPINES,HSCode_39,2020,23.06,11.27
POLAND,HSCode_39,2020,48.36,-2.98
PORTUGAL,HSCode_39,2020,52.72,-11.55
PUERTO RICO,HSCode_39,2020,8.08,37.7
QATAR,HSCode_39,2020,48.95,-1.25
REUNION,HSCode_39,2020,0.84,103.4
ROMANIA,HSCode_39,2020,14.9,95.34
RUSSIA,HSCode_39,2020,41.27,0.38
RWANDA,HSCode_39,2020,3.35,-7.72
SAMOA,HSCode_39,2020,1.11,73.12
SAN MARINO,HSCode_39,2020,,
SAO TOME,HSCode_39,2020,0.15,27.77
SAUDI ARAB,HSCode_39,2020,107.97,-1.03
SENEGAL,HSCode_39,2020,20.1,10.66
SERBIA,HSCode_39,2020,3.14,2.78
SEYCHELLES,HSCode_39,2020,1.33,-29.52
SIERRA LEONE,HSCode_39,2020,11.98,-36.97
SINGAPORE,HSCode_39,2020,96.62,16.64
SLOVAK REP,HSCode_39,2020,3.23,13.81
SLOVENIA,HSCode_39,2020,6.63,21.47
SOLOMON IS,HSCode_39,2020,0.1,37.16
SOMALIA,HSCode_39,2020,9.27,-0.81
SOUTH AFRICA,HSCode_39,2020,87.47,-20.21
SOUTH SUDAN,HSCode_39,2020,0.29,-62.07
SPAIN,HSCode_39,2020,102.65,3.01
SRI LANKA DSR,HSCode_39,2020,84.38,-8.84
ST KITT N A,HSCode_39,2020,0.0,-80.15
ST LUCIA,HSCode_39,2020,0.11,-15.34
ST VINCENT,HSCode_39,2020,0.05,16.66
STATE OF PALEST,HSCode_39,2020,,
SUDAN,HSCode_39,2020,30.35,-37.35
SURINAME,HSCode_39,2020,1.17,-10.83
SWAZILAND,HSCode_39,2020,0.07,-9.45
SWEDEN,HSCode_39,2020,19.38,18.57
SWITZERLAND,HSCode_39,2020,3.6,25.06
SYRIA,HSCode_39,2020,1.7,-12.16
TAIWAN,HSCode_39,2020,13.75,33.33
TAJIKISTAN,HSCode_39,2020,0.13,101.46
TANZANIA REP,HSCode_39,2020,54.63,-3.21
THAILAND,HSCode_39,2020,66.77,9.36
TIMOR LESTE,HSCode_39,2020,0.1,-26.22
TOGO,HSCode_39,2020,14.82,-4.76
TONGA,HSCode_39,2020,0.01,-60.3
TRINIDAD,HSCode_39,2020,9.21,-14.27
TUNISIA,HSCode_39,2020,10.9,4.04
TURKEY,HSCode_39,2020,198.58,-0.75
TURKMENISTAN,HSCode_39,2020,0.09,-45.07
TURKS C IS,HSCode_39,2020,0.0,
TUVALU,HSCode_39,2020,0.0,
U ARAB EMTS,HSCode_39,2020,303.98,-14.46
U K,HSCode_39,2020,209.39,3.83
U S A,HSCode_39,2020,901.0,2.74
UGANDA,HSCode_39,2020,20.86,-4.72
UKRAINE,HSCode_39,2020,20.65,-8.27
UNSPECIFIED,HSCode_39,2020,0.18,-7.61
URUGUAY,HSCode_39,2020,10.29,-39.0
US MINOR OUTLYING ISLANDS,HSCode_39,2020,0.04,11817.56
UZBEKISTAN,HSCode_39,2020,0.7,-56.73
VANUATU REP,HSCode_39,2020,0.05,-17.53
VENEZUELA,HSCode_39,2020,1.05,94.97
VIETNAM SOC REP,HSCode_39,2020,165.12,18.95
VIRGIN IS US,HSCode_39,2020,,
YEMEN REPUBLC,HSCode_39,2020,18.89,1.84
ZAMBIA,HSCode_39,2020,17.54,2.53
ZIMBABWE,HSCode_39,2020,7.54,-4.24
AFGHANISTAN,HSCode_39,2021,3.26,-25.76
ALBANIA,HSCode_39,2021,0.89,24.18
ALGERIA,HSCode_39,2021,75.52,178.38
ANDORRA,HSCode_39,2021,,
ANGOLA,HSCode_39,2021,42.67,95.84
ANTIGUA,HSCode_39,2021,0.0,147.39
ARGENTINA,HSCode_39,2021,40.28,148.33
ARMENIA,HSCode_39,2021,0.06,-71.66
ARUBA,HSCode_39,2021,0.22,22.69
AUSTRALIA,HSCode_39,2021,83.01,32.75
AUSTRIA,HSCode_39,2021,6.51,46.21
AZERBAIJAN,HSCode_39,2021,0.24,-35.41
BAHAMAS,HSCode_39,2021,0.05,-78.07
BAHARAIN IS,HSCode_39,2021,99.4,86.31
BANGLADESH PR,HSCode_39,2021,339.89,42.38
BARBADOS,HSCode_39,2021,0.62,77.07
BELARUS,HSCode_39,2021,0.78,-31.5
BELGIUM,HSCode_39,2021,127.67,46.84
BELIZE,HSCode_39,2021,0.11,111.25
BENIN,HSCode_39,2021,5.96,249.68
BERMUDA,HSCode_39,2021,0.0,-5.64
BHUTAN,HSCode_39,2021,29.48,27.78
BOLIVIA,HSCode_39,2021,1.54,182.47
BOSNIA-HRZGOVIN,HSCode_39,2021,0.05,-24.65
BOTSWANA,HSCode_39,2021,1.35,29.46
BR VIRGN IS,HSCode_39,2021,0.01,97.57
BRAZIL,HSCode_39,2021,97.16,24.62
BRUNEI,HSCode_39,2021,0.16,-24.0
BULGARIA,HSCode_39,2021,12.09,43.87
BURKINA FASO,HSCode_39,2021,4.59,37.32
BURUNDI,HSCode_39,2021,1.73,123.1
C AFRI REP,HSCode_39,2021,0.26,145.47
CAMBODIA,HSCode_39,2021,0.25,-16.52
CAMEROON,HSCode_39,2021,17.83,18.85
CANADA,HSCode_39,2021,166.7,52.82
CAPE VERDE IS,HSCode_39,2021,0.29,52.97
CAYMAN IS,HSCode_39,2021,0.02,93.77
CHAD,HSCode_39,2021,0.79,36.96
CHILE,HSCode_39,2021,40.07,44.08
CHINA P RP,HSCode_39,2021,380.93,-59.87
COLOMBIA,HSCode_39,2021,36.99,20.86
COMOROS,HSCode_39,2021,0.63,36.98
CONGO D. REP.,HSCode_39,2021,24.79,49.53
CONGO P REP,HSCode_39,2021,6.77,-26.67
COSTA RICA,HSCode_39,2021,5.12,28.45
COTE D' IVOIRE,HSCode_39,2021,26.95,44.91
CROATIA,HSCode_39,2021,8.12,283.3
CUBA,HSCode_39,2021,1.02,-52.46
CYPRUS,HSCode_39,2021,1.93,57.28
CZECH REPUBLIC,HSCode_39,2021,8.42,9.44
DENMARK,HSCode_39,2021,10.8,21.08
DJIBOUTI,HSCode_39,2021,25.89,137.39
DOMINIC REP,HSCode_39,2021,18.33,8.25
DOMINICA,HSCode_39,2021,0.08,-48.41
ECUADOR,HSCode_39,2021,18.21,-35.21
EGYPT A RP,HSCode_39,2021,142.8,88.6
EL SALVADOR,HSCode_39,2021,3.59,79.77
EQUTL GUINEA,HSCode_39,2021,1.49,119.64
ERITREA,HSCode_39,2021,0.07,-56.87
ESTONIA,HSCode_39,2021,1.64,66.59
ETHIOPIA,HSCode_39,2021,26.16,-26.08
FAROE IS.,HSCode_39,2021,0.02,
FIJI IS,HSCode_39,2021,3.15,26.86
FINLAND,HSCode_39,2021,10.01,23.16
FR GUIANA,HSCode_39,2021,0.09,4755.72
FR POLYNESIA,HSCode_39,2021,0.04,-68.75
FRANCE,HSCode_39,2021,71.7,54.37
GABON,HSCode_39,2021,3.88,-21.03
GAMBIA,HSCode_39,2021,7.14,64.69
GEORGIA,HSCode_39,2021,6.27,24.82
GERMANY,HSCode_39,2021,275.68,47.56
GHANA,HSCode_39,2021,140.97,88.15
GIBRALTAR,HSCode_39,2021,0.0,
GREECE,HSCode_39,2021,42.6,39.82
GRENADA,HSCode_39,2021,0.03,6905.55
GUADELOUPE,HSCode_39,2021,0.22,110.38
GUAM,HSCode_39,2021,0.0,
GUATEMALA,HSCode_39,2021,13.84,23.57
GUINEA,HSCode_39,2021,16.43,51.16
GUINEA BISSAU,HSCode_39,2021,0.41,173.54
GUYANA,HSCode_39,2021,1.31,16.68
HAITI,HSCode_39,2021,21.64,41.87
HONDURAS,HSCode_39,2021,10.56,-3.44
HONG KONG,HSCode_39,2021,8.78,-42.83
HUNGARY,HSCode_39,2021,11.59,1.71
ICELAND,HSCode_39,2021,0.08,36.0
INDONESIA,HSCode_39,2021,94.99,48.29
IRAN,HSCode_39,2021,9.77,-47.11
IRAQ,HSCode_39,2021,44.48,48.97
IRELAND,HSCode_39,2021,18.67,26.23
ISRAEL,HSCode_39,2021,157.69,71.96
ITALY,HSCode_39,2021,358.41,108.18
JAMAICA,HSCode_39,2021,0.69,-40.91
JAPAN,HSCode_39,2021,55.98,-13.53
JORDAN,HSCode_39,2021,25.57,125.35
KAZAKHSTAN,HSCode_39,2021,0.98,-3.95
KENYA,HSCode_39,2021,132.1,33.18
KIRIBATI REP,HSCode_39,2021,0.01,661.44
KOREA DP RP,HSCode_39,2021,,
KOREA RP,HSCode_39,2021,54.27,20.54
KUWAIT,HSCode_39,2021,30.17,51.27
KYRGHYZSTAN,HSCode_39,2021,0.08,170.86
LAO PD RP,HSCode_39,2021,0.02,21.22
LATVIA,HSCode_39,2021,3.5,-7.74
LEBANON,HSCode_39,2021,19.39,94.77
LESOTHO,HSCode_39,2021,0.11,13.75
LIBERIA,HSCode_39,2021,8.3,68.63
LIBYA,HSCode_39,2021,8.48,76.23
LITHUANIA,HSCode_39,2021,7.31,41.76
LUXEMBOURG,HSCode_39,2021,0.62,-22.61
MACAO,HSCode_39,2021,0.0,-36.72
MACEDONIA,HSCode_39,2021,0.29,32.24
MADAGASCAR,HSCode_39,2021,11.85,83.29
MALAWI,HSCode_39,2021,5.82,6.63
MALAYSIA,HSCode_39,2021,45.79,9.9
MALDIVES,HSCode_39,2021,20.67,65.34
MALI,HSCode_39,2021,15.45,34.55
MALTA,HSCode_39,2021,0.49,54.21
MARSHALL ISLAND,HSCode_39,2021,0.01,
MARTINIQUE,HSCode_39,2021,0.09,29.78
MAURITANIA,HSCode_39,2021,3.31,27.16
MAURITIUS,HSCode_39,2021,15.24,53.05
MAYOTTE,HSCode_39,2021,0.04,-30.2
MEXICO,HSCode_39,2021,134.34,62.13
MICRONESIA,HSCode_39,2021,0.06,810.46
MOLDOVA,HSCode_39,2021,0.03,103.74
MONACO,HSCode_39,2021,,
MONGOLIA,HSCode_39,2021,0.14,275.5
MONTENEGRO,HSCode_39,2021,5.57,46.48
MONTSERRAT,HSCode_39,2021,0.01,116.67
MOROCCO,HSCode_39,2021,55.74,135.6
MOZAMBIQUE,HSCode_39,2021,26.57,11.53
MYANMAR,HSCode_39,2021,14.73,6.5
N. MARIANA IS.,HSCode_39,2021,,
NAMIBIA,HSCode_39,2021,0.34,-48.81
NAURU RP,HSCode_39,2021,,
NEPAL,HSCode_39,2021,338.89,40.06
NETHERLAND,HSCode_39,2021,126.14,55.26
NETHERLANDANTIL,HSCode_39,2021,0.28,157.02
NEW CALEDONIA,HSCode_39,2021,0.14,30.46
NEW ZEALAND,HSCode_39,2021,12.82,32.61
NICARAGUA,HSCode_39,2021,3.03,-52.2
NIGER,HSCode_39,2021,0.31,-65.47
NIGERIA,HSCode_39,2021,239.92,26.05
NORFOLK IS,HSCode_39,2021,0.05,
NORWAY,HSCode_39,2021,6.02,68.4
OMAN,HSCode_39,2021,51.72,46.12
PAKISTAN IR,HSCode_39,2021,2.27,33.77
PANAMA REPUBLIC,HSCode_39,2021,6.9,31.42
PAPUA N GNA,HSCode_39,2021,2.69,2.08
PARAGUAY,HSCode_39,2021,10.39,-53.07
PERU,HSCode_39,2021,26.87,-25.14
PHILIPPINES,HSCode_39,2021,28.73,24.58
POLAND,HSCode_39,2021,97.5,101.59
PORTUGAL,HSCode_39,2021,80.36,52.43
PUERTO RICO,HSCode_39,2021,10.41,28.78
QATAR,HSCode_39,2021,72.08,47.24
REUNION,HSCode_39,2021,0.92,8.47
ROMANIA,HSCode_39,2021,21.49,44.28
RUSSIA,HSCode_39,2021,58.88,42.67
RWANDA,HSCode_39,2021,2.34,-29.91
SAMOA,HSCode_39,2021,0.22,-80.15
SAN MARINO,HSCode_39,2021,0.01,
SAO TOME,HSCode_39,2021,0.29,89.88
SAUDI ARAB,HSCode_39,2021,129.49,19.93
SENEGAL,HSCode_39,2021,32.37,61.06
SERBIA,HSCode_39,2021,5.06,61.43
SEYCHELLES,HSCode_39,2021,1.77,33.26
SIERRA LEONE,HSCode_39,2021,15.78,31.79
SINGAPORE,HSCode_39,2021,78.95,-18.29
SLOVAK REP,HSCode_39,2021,5.94,84.05
SLOVENIA,HSCode_39,2021,17.08,157.55
SOLOMON IS,HSCode_39,2021,0.08,-23.69
SOMALIA,HSCode_39,2021,12.66,36.62
SOUTH AFRICA,HSCode_39,2021,122.11,39.6
SOUTH SUDAN,HSCode_39,2021,0.39,34.21
SPAIN,HSCode_39,2021,166.16,61.87
SRI LANKA DSR,HSCode_39,2021,112.0,32.73
ST KITT N A,HSCode_39,2021,0.01,135.52
ST LUCIA,HSCode_39,2021,0.18,67.25
ST VINCENT,HSCode_39,2021,0.03,-43.84
STATE OF PALEST,HSCode_39,2021,0.08,
SUDAN,HSCode_39,2021,27.52,-9.34
SURINAME,HSCode_39,2021,1.39,19.09
SWAZILAND,HSCode_39,2021,0.04,-36.19
SWEDEN,HSCode_39,2021,26.31,35.75
SWITZERLAND,HSCode_39,2021,4.41,22.78
SYRIA,HSCode_39,2021,1.26,-25.85
TAIWAN,HSCode_39,2021,15.7,14.2
TAJIKISTAN,HSCode_39,2021,0.02,-83.57
TANZANIA REP,HSCode_39,2021,82.93,51.8
THAILAND,HSCode_39,2021,86.58,29.67
TIMOR LESTE,HSCode_39,2021,0.06,-38.77
TOGO,HSCode_39,2021,17.7,19.44
TONGA,HSCode_39,2021,0.0,-80.18
TRINIDAD,HSCode_39,2021,13.24,43.79
TUNISIA,HSCode_39,2021,37.86,247.44
TURKEY,HSCode_39,2021,262.31,32.09
TURKMENISTAN,HSCode_39,2021,0.09,-5.09
TURKS C IS,HSCode_39,2021,,
TUVALU,HSCode_39,2021,0.09,9767.56
U ARAB EMTS,HSCode_39,2021,498.64,64.04
U K,HSCode_39,2021,268.2,28.09
U S A,HSCode_39,2021,1531.56,69.98
UGANDA,HSCode_39,2021,22.59,8.3
UKRAINE,HSCode_39,2021,26.11,26.47
UNSPECIFIED,HSCode_39,2021,0.01,-94.95
URUGUAY,HSCode_39,2021,9.25,-10.12
US MINOR OUTLYING ISLANDS,HSCode_39,2021,,
UZBEKISTAN,HSCode_39,2021,1.03,48.06
VANUATU REP,HSCode_39,2021,0.04,-29.0
VENEZUELA,HSCode_39,2021,0.95,-9.18
VIETNAM SOC REP,HSCode_39,2021,171.29,3.74
VIRGIN IS US,HSCode_39,2021,0.0,
YEMEN REPUBLC,HSCode_39,2021,23.02,21.86
ZAMBIA,HSCode_39,2021,23.78,35.59
ZIMBABWE,HSCode_39,2021,9.73,28.97
AFGHANISTAN,HSCode_39,2022,1.15,-64.73
ALBANIA,HSCode_39,2022,0.67,-24.86
ALGERIA,HSCode_39,2022,38.56,-48.93
ANDORRA,HSCode_39,2022,0.0,
ANGOLA,HSCode_39,2022,45.64,6.95
ANTIGUA,HSCode_39,2022,0.06,2121.52
ARGENTINA,HSCode_39,2022,43.86,8.87
ARMENIA,HSCode_39,2022,0.2,268.98
ARUBA,HSCode_39,2022,0.09,-57.22
AUSTRALIA,HSCode_39,2022,68.68,-17.26
AUSTRIA,HSCode_39,2022,4.16,-36.03
AZERBAIJAN,HSCode_39,2022,0.57,139.21
BAHAMAS,HSCode_39,2022,0.04,-13.8
BAHARAIN IS,HSCode_39,2022,49.8,-49.9
BANGLADESH PR,HSCode_39,2022,281.9,-17.06
BARBADOS,HSCode_39,2022,0.82,30.71
BELARUS,HSCode_39,2022,0.64,-17.38
BELGIUM,HSCode_39,2022,106.74,-16.39
BELIZE,HSCode_39,2022,0.24,106.73
BENIN,HSCode_39,2022,15.12,153.7
BERMUDA,HSCode_39,2022,0.11,57639.89
BHUTAN,HSCode_39,2022,37.26,26.41
BOLIVIA,HSCode_39,2022,0.28,-82.18
BOSNIA-HRZGOVIN,HSCode_39,2022,0.01,-89.69
BOTSWANA,HSCode_39,2022,0.85,-36.61
BR VIRGN IS,HSCode_39,2022,0.0,-75.59
BRAZIL,HSCode_39,2022,73.03,-24.83
BRUNEI,HSCode_39,2022,0.21,27.3
BULGARIA,HSCode_39,2022,9.32,-22.92
BURKINA FASO,HSCode_39,2022,4.24,-7.78
BURUNDI,HSCode_39,2022,0.66,-61.86
C AFRI REP,HSCode_39,2022,0.3,16.49
CAMBODIA,HSCode_39,2022,0.32,26.74
CAMEROON,HSCode_39,2022,19.9,11.62
CANADA,HSCode_39,2022,152.19,-8.7
CAPE VERDE IS,HSCode_39,2022,0.4,35.22
CAYMAN IS,HSCode_39,2022,0.01,-67.46
CHAD,HSCode_39,2022,0.21,-74.08
CHILE,HSCode_39,2022,28.51,-28.86
CHINA P RP,HSCode_39,2022,270.52,-28.98
COLOMBIA,HSCode_39,2022,25.58,-30.86
COMOROS,HSCode_39,2022,0.59,-5.06
CONGO D. REP.,HSCode_39,2022,25.56,3.1
CONGO P REP,HSCode_39,2022,4.22,-37.62
COSTA RICA,HSCode_39,2022,4.26,-16.82
COTE D' IVOIRE,HSCode_39,2022,17.92,-33.53
CROATIA,HSCode_39,2022,5.55,-31.59
CUBA,HSCode_39,2022,0.87,-15.08
CYPRUS,HSCode_39,2022,1.61,-16.95
CZECH REPUBLIC,HSCode_39,2022,6.24,-25.88
DENMARK,HSCode_39,2022,8.23,-23.77
DJIBOUTI,HSCode_39,2022,46.93,81.31
DOMINIC REP,HSCode_39,2022,13.59,-25.84
DOMINICA,HSCode_39,2022,0.07,-8.62
ECUADOR,HSCode_39,2022,6.97,-61.75
EGYPT A RP,HSCode_39,2022,129.16,-9.55
EL SALVADOR,HSCode_39,2022,1.91,-46.9
EQUTL GUINEA,HSCode_39,2022,1.24,-16.42
ERITREA,HSCode_39,2022,0.35,389.65
ESTONIA,HSCode_39,2022,1.19,-27.36
ETHIOPIA,HSCode_39,2022,14.21,-45.67
FAROE IS.,HSCode_39,2022,,
FIJI IS,HSCode_39,2022,2.83,-10.24
FINLAND,HSCode_39,2022,6.04,-39.66
FR GUIANA,HSCode_39,2022,0.05,-37.54
FR POLYNESIA,HSCode_39,2022,0.08,109.22
FRANCE,HSCode_39,2022,60.18,-16.06
GABON,HSCode_39,2022,6.73,73.46
GAMBIA,HSCode_39,2022,6.6,-7.6
GEORGIA,HSCode_39,2022,7.5,19.69
GERMANY,HSCode_39,2022,270.2,-1.99
GHANA,HSCode_39,2022,70.27,-50.15
GIBRALTAR,HSCode_39,2022,,
GREECE,HSCode_39,2022,30.28,-28.91
GRENADA,HSCode_39,2022,0.08,185.52
GUADELOUPE,HSCode_39,2022,0.07,-69.29
GUAM,HSCode_39,2022,0.24,9916.3
GUATEMALA,HSCode_39,2022,9.4,-32.09
GUINEA,HSCode_39,2022,17.27,5.12
GUINEA BISSAU,HSCode_39,2022,0.32,-20.74
GUYANA,HSCode_39,2022,1.67,27.15
HAITI,HSCode_39,2022,20.66,-4.51
HONDURAS,HSCode_39,2022,10.3,-2.53
HONG KONG,HSCode_39,2022,7.72,-12.05
HUNGARY,HSCode_39,2022,15.43,33.2
ICELAND,HSCode_39,2022,0.05,-41.24
INDONESIA,HSCode_39,2022,93.9,-1.15
IRAN,HSCode_39,2022,6.73,-31.18
IRAQ,HSCode_39,2022,44.14,-0.76
IRELAND,HSCode_39,2022,15.4,-17.55
ISRAEL,HSCode_39,2022,97.67,-38.06
ITALY,HSCode_39,2022,245.36,-31.54
JAMAICA,HSCode_39,2022,1.19,72.66
JAPAN,HSCode_39,2022,90.86,62.32
JORDAN,HSCode_39,2022,24.2,-5.35
KAZAKHSTAN,HSCode_39,2022,1.24,25.57
KENYA,HSCode_39,2022,100.86,-23.65
KIRIBATI REP,HSCode_39,2022,,
KOREA DP RP,HSCode_39,2022,0.04,
KOREA RP,HSCode_39,2022,49.69,-8.43
KUWAIT,HSCode_39,2022,31.03,2.85
KYRGHYZSTAN,HSCode_39,2022,0.01,-86.81
LAO PD RP,HSCode_39,2022,0.1,381.62
LATVIA,HSCode_39,2022,3.9,11.35
LEBANON,HSCode_39,2022,11.32,-41.65
LESOTHO,HSCode_39,2022,0.12,10.06
LIBERIA,HSCode_39,2022,7.06,-14.97
LIBYA,HSCode_39,2022,3.86,-54.42
LITHUANIA,HSCode_39,2022,10.42,42.46
LUXEMBOURG,HSCode_39,2022,1.51,143.09
MACAO,HSCode_39,2022,0.0,9.64
MACEDONIA,HSCode_39,2022,0.1,-66.14
MADAGASCAR,HSCode_39,2022,11.72,-1.06
MALAWI,HSCode_39,2022,3.07,-47.14
MALAYSIA,HSCode_39,2022,46.39,1.31
MALDIVES,HSCode_39,2022,28.89,39.74
MALI,HSCode_39,2022,4.48,-71.0
MALTA,HSCode_39,2022,0.81,65.4
MARSHALL ISLAND,HSCode_39,2022,,
MARTINIQUE,HSCode_39,2022,0.08,-19.77
MAURITANIA,HSCode_39,2022,4.11,24.1
MAURITIUS,HSCode_39,2022,15.81,3.77
MAYOTTE,HSCode_39,2022,0.04,16.08
MEXICO,HSCode_39,2022,112.08,-16.57
MICRONESIA,HSCode_39,2022,0.02,-63.6
MOLDOVA,HSCode_39,2022,0.28,904.51
MONACO,HSCode_39,2022,0.05,
MONGOLIA,HSCode_39,2022,0.06,-58.41
MONTENEGRO,HSCode_39,2022,0.71,-87.32
MONTSERRAT,HSCode_39,2022,,
MOROCCO,HSCode_39,2022,49.48,-11.24
MOZAMBIQUE,HSCode_39,2022,32.63,22.83
MYANMAR,HSCode_39,2022,7.65,-48.05
N. MARIANA IS.,HSCode_39,2022,0.0,
NAMIBIA,HSCode_39,2022,0.41,23.0
NEPAL,HSCode_39,2022,269.38,-20.51
NETHERLAND,HSCode_39,2022,129.36,2.56
NETHERLANDANTIL,HSCode_39,2022,0.18,-34.08
NEW CALEDONIA,HSCode_39,2022,0.04,-74.46
NEW ZEALAND,HSCode_39,2022,11.58,-9.67
NICARAGUA,HSCode_39,2022,2.08,-31.48
NIGER,HSCode_39,2022,1.6,413.03
NIGERIA,HSCode_39,2022,96.2,-59.9
NORFOLK IS,HSCode_39,2022,,
NORWAY,HSCode_39,2022,6.29,4.55
OMAN,HSCode_39,2022,64.25,24.21
PAKISTAN IR,HSCode_39,2022,2.9,27.65
PALAU,HSCode_39,2022,0.01,
PANAMA REPUBLIC,HSCode_39,2022,5.79,-16.04
PAPUA N GNA,HSCode_39,2022,3.32,23.35
PARAGUAY,HSCode_39,2022,7.63,-26.52
PERU,HSCode_39,2022,12.84,-52.23
PHILIPPINES,HSCode_39,2022,23.2,-19.27
PITCAIRN IS.,HSCode_39,2022,0.0,
POLAND,HSCode_39,2022,103.83,6.49
PORTUGAL,HSCode_39,2022,49.87,-37.94
PUERTO RICO,HSCode_39,2022,10.64,2.22
QATAR,HSCode_39,2022,65.32,-9.38
REUNION,HSCode_39,2022,0.39,-57.14
ROMANIA,HSCode_39,2022,19.11,-11.1
RUSSIA,HSCode_39,2022,72.57,23.24
RWANDA,HSCode_39,2022,3.96,68.71
SAMOA,HSCode_39,2022,0.15,-30.48
SAN MARINO,HSCode_39,2022,0.01,50.92
SAO TOME,HSCode_39,2022,0.09,-67.97
SAUDI ARAB,HSCode_39,2022,190.62,47.22
SENEGAL,HSCode_39,2022,33.76,4.31
SERBIA,HSCode_39,2022,4.24,-16.34
SEYCHELLES,HSCode_39,2022,2.65,49.81
SIERRA LEONE,HSCode_39,2022,13.77,-12.75
SINGAPORE,HSCode_39,2022,58.22,-26.25
SLOVAK REP,HSCode_39,2022,5.44,-8.37
SLOVENIA,HSCode_39,2022,26.21,53.43
SOLOMON IS,HSCode_39,2022,0.01,-91.91
SOMALIA,HSCode_39,2022,13.2,4.25
SOUTH AFRICA,HSCode_39,2022,130.24,6.66
SOUTH SUDAN,HSCode_39,2022,0.67,70.94
SPAIN,HSCode_39,2022,142.03,-14.52
SRI LANKA DSR,HSCode_39,2022,90.06,-19.59
ST KITT N A,HSCode_39,2022,0.03,279.02
ST LUCIA,HSCode_39,2022,0.13,-29.68
ST VINCENT,HSCode_39,2022,0.05,76.93
STATE OF PALEST,HSCode_39,2022,0.06,-23.4
SUDAN,HSCode_39,2022,31.84,15.73
SURINAME,HSCode_39,2022,1.15,-17.33
SWAZILAND,HSCode_39,2022,0.05,23.12
SWEDEN,HSCode_39,2022,21.21,-19.41
SWITZERLAND,HSCode_39,2022,2.35,-46.69
SYRIA,HSCode_39,2022,0.8,-36.7
TAIWAN,HSCode_39,2022,14.42,-8.19
TAJIKISTAN,HSCode_39,2022,0.03,41.13
TANZANIA REP,HSCode_39,2022,63.1,-23.91
THAILAND,HSCode_39,2022,92.76,7.13
TIMOR LESTE,HSCode_39,2022,0.09,40.6
TOGO,HSCode_39,2022,15.99,-9.66
TONGA,HSCode_39,2022,0.02,465.47
TRINIDAD,HSCode_39,2022,12.23,-7.68
TUNISIA,HSCode_39,2022,19.37,-48.83
TURKEY,HSCode_39,2022,158.62,-39.53
TURKMENISTAN,HSCode_39,2022,0.1,17.87
TURKS C IS,HSCode_39,2022,0.01,
TUVALU,HSCode_39,2022,0.03,-63.63
U ARAB EMTS,HSCode_39,2022,446.1,-10.54
U K,HSCode_39,2022,255.28,-4.82
U S A,HSCode_39,2022,1371.98,-10.42
UGANDA,HSCode_39,2022,10.3,-54.41
UKRAINE,HSCode_39,2022,3.56,-86.38
UNSPECIFIED,HSCode_39,2022,0.1,1022.72
URUGUAY,HSCode_39,2022,9.68,4.69
UZBEKISTAN,HSCode_39,2022,1.59,54.17
VANUATU REP,HSCode_39,2022,0.06,56.59
VENEZUELA,HSCode_39,2022,1.87,97.27
VIETNAM SOC REP,HSCode_39,2022,122.22,-28.65
VIRGIN IS US,HSCode_39,2022,0.0,13613.6
YEMEN REPUBLC,HSCode_39,2022,40.91,77.71
ZAMBIA,HSCode_39,2022,15.92,-33.07
ZIMBABWE,HSCode_39,2022,10.29,5.74
AFGHANISTAN,HSCode_39,2023,1.46,27.03
ALBANIA,HSCode_39,2023,1.2,80.31
ALGERIA,HSCode_39,2023,55.89,44.94
ANDORRA,HSCode_39,2023,0.0,-21.66
ANGOLA,HSCode_39,2023,27.47,-39.81
ANGUILLA,HSCode_39,2023,0.0,
ANTIGUA,HSCode_39,2023,0.0,-99.91
